5CQ30WqJwcep0pYcV4AMNc                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,false
0hCB0YR03f6AmQaHbwWDe8                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,true
78lgmZwycJ3nzsdgmPPGNx                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,false
3qT4bUD1MaWpGrTwcvguhb                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,true
3MODES4TNtygekLl146Dxd                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,false
0QwZfbw26QeUoIy82Z2jYp                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,true
2nVHqZbOGkKWzlcy1aMbE7                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,false
70gbuMqwNBE2Y5rkQJE9By                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,true
4PRGxHpCpF2yoOHYKQIEwD                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,false
4ItljeeAXtHsnsnnQojaO2                                                                                                                                                                                                                                         ,36QJpDe2go2KgaRleHCDTp                                                                                                                                                                                                                                         ,true
2nLgWMdYPO35GGpwX2xo23                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,false
5rjJyv6c4qXD2SKwdQx6wT                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,true
3ezkJgagRPZ39KCTrKcSI7                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,false
7v94HEWxH9qdM5eAXcY2lR                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,true
77w8cBOdasP7aNcPD9Dec8                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,false
0pgEx0eQPVh3fDpJcP4BqL                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,true
5H0CfA9GaNg0wROR9K3X3K                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,false
62h4GYm6aTqS0dsfJtKYIX                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,true
1ROBixGgXrYlcCcrBfxAoy                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,false
24oJ33zUPIfFXVfc39g7E6                                                                                                                                                                                                                                         ,2CIMQHirSU0MQqyYHq0eOx                                                                                                                                                                                                                                         ,true
5ZrrXIYTvjXPKVQMjqaumR                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,false
4EBisBBehGON4ESJsNZBsP                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,true
34v7Zs9a64h1xC3PWrmypP                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,false
1LytkZ67Tquo5A5TyzqVcZ                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,true
3s25iX3minD5jORW4KpANZ                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,false
5iCdECVcGtR2DMEjPM92yn                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,true
70HxZbVnoyrfQ4dIWgcYMm                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,false
3sF9v2qDFDGTyYismssCFI                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,true
4UiLR6XySIF6ocpJgDKBjv                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,false
3N6k3IfXUJB9IjKsGH6JRB                                                                                                                                                                                                                                         ,57dN52uHvrHOxijzpIgu3E                                                                                                                                                                                                                                         ,true
0ct6r3EGTcMLPtrXHDvVjc                                                                                                                                                                                                                                         ,1vCWHaC5f2uS3yhpwWbIA6                                                                                                                                                                                                                                         ,false
0nrRP2bk19rLc0orkWPQk2                                                                                                                                                                                                                                         ,1vCWHaC5f2uS3yhpwWbIA6                                                                                                                                                                                                                                         ,true
2P4OICZRVAQcYAV2JReRfj                                                                                                                                                                                                                                         ,1vCWHaC5f2uS3yhpwWbIA6                                                                                                                                                                                                                                         ,false
